,0,1,accuracy,macro avg,weighted avg
precision,0.5774647887323944,0.96,0.8815028901734104,0.7687323943661972,0.9025091590002442
recall,0.7884615384615384,0.8979591836734694,0.8815028901734104,0.8432103610675039,0.8815028901734104
f1-score,0.6666666666666667,0.9279437609841827,0.8815028901734104,0.7973052138254247,0.888676683225481
support,52.0,294.0,0.8815028901734104,346.0,346.0
