,0,1,accuracy,macro avg,weighted avg
precision,0.6730769230769231,0.9421768707482994,0.9017341040462428,0.8076268969126112,0.9017341040462428
recall,0.6730769230769231,0.9421768707482994,0.9017341040462428,0.8076268969126112,0.9017341040462428
f1-score,0.6730769230769231,0.9421768707482994,0.9017341040462428,0.8076268969126112,0.9017341040462428
support,52.0,294.0,0.9017341040462428,346.0,346.0
