,0,1,accuracy,macro avg,weighted avg
precision,0.6607142857142857,0.9482758620689655,0.9017341040462428,0.8044950738916257,0.9050585153335801
recall,0.7115384615384616,0.935374149659864,0.9017341040462428,0.8234563055991628,0.9017341040462428
f1-score,0.6851851851851851,0.9417808219178082,0.9017341040462428,0.8134830035514966,0.9032173158192637
support,52.0,294.0,0.9017341040462428,346.0,346.0
