,0,1,accuracy,macro avg,weighted avg
precision,0.6031746031746031,0.901060070671378,0.846820809248555,0.7521173369229905,0.8442379872760396
recall,0.5757575757575758,0.9107142857142857,0.846820809248555,0.7432359307359307,0.846820809248555
f1-score,0.5891472868217055,0.905861456483126,0.846820809248555,0.7475043716524157,0.8454477709407742
support,66.0,280.0,0.846820809248555,346.0,346.0
