,0,1,accuracy,macro avg,weighted avg
precision,0.7045454545454546,0.9304635761589404,0.9017341040462428,0.8175045153521975,0.8965105636621159
recall,0.5961538461538461,0.95578231292517,0.9017341040462428,0.7759680795395081,0.9017341040462428
f1-score,0.6458333333333334,0.9429530201342281,0.9017341040462428,0.7943931767337807,0.8982991943722438
support,52.0,294.0,0.9017341040462428,346.0,346.0
