,0,1,accuracy,macro avg,weighted avg
precision,0.75,0.8993288590604027,0.8786127167630058,0.8246644295302014,0.8708441634014819
recall,0.5454545454545454,0.9571428571428572,0.8786127167630058,0.7512987012987014,0.8786127167630058
f1-score,0.631578947368421,0.9273356401384083,0.8786127167630058,0.7794572937534147,0.8709196235984685
support,66.0,280.0,0.8786127167630058,346.0,346.0
