,0,1,accuracy,macro avg,weighted avg
precision,0.7321428571428571,0.9137931034482759,0.884393063583815,0.8229679802955665,0.8791430564651613
recall,0.6212121212121212,0.9464285714285714,0.884393063583815,0.7838203463203464,0.884393063583815
f1-score,0.6721311475409836,0.9298245614035087,0.884393063583815,0.8009778544722461,0.8806691703199055
support,66.0,280.0,0.884393063583815,346.0,346.0
