,0,1,accuracy,macro avg,weighted avg
precision,0.609375,0.9539007092198581,0.8901734104046243,0.7816378546099291,0.9021222789324805
recall,0.75,0.9149659863945578,0.8901734104046243,0.8324829931972789,0.8901734104046243
f1-score,0.6724137931034483,0.9340277777777778,0.8901734104046243,0.803220785440613,0.8947100690983988
support,52.0,294.0,0.8901734104046243,346.0,346.0
