,0,1,accuracy,macro avg,weighted avg
precision,0.5135135135135135,0.9485294117647058,0.8554913294797688,0.7310214626391096,0.8831512998888041
recall,0.7307692307692307,0.8775510204081632,0.8554913294797688,0.804160125588697,0.8554913294797688
f1-score,0.6031746031746031,0.9116607773851589,0.8554913294797688,0.757417690279881,0.8652986933997575
support,52.0,294.0,0.8554913294797688,346.0,346.0
