,0,1,accuracy,macro avg,weighted avg
precision,0.6612903225806451,0.9119718309859155,0.8670520231213873,0.7866310767832803,0.8641539710010953
recall,0.6212121212121212,0.925,0.8670520231213873,0.7731060606060607,0.8670520231213873
f1-score,0.640625,0.9184397163120568,0.8670520231213873,0.7795323581560284,0.865446157709179
support,66.0,280.0,0.8670520231213873,346.0,346.0
