,0,1,accuracy,macro avg,weighted avg
precision,0.0,0.9565217391304348,0.88,0.4782608695652174,0.9182608695652175
recall,0.0,0.9166666666666666,0.88,0.4583333333333333,0.88
f1-score,0.0,0.9361702127659574,0.88,0.4680851063829787,0.898723404255319
support,1.0,24.0,0.88,25.0,25.0
