,0,1,accuracy,macro avg,weighted avg
precision,0.3333333333333333,1.0,0.84,0.6666666666666666,0.9466666666666668
recall,1.0,0.8260869565217391,0.84,0.9130434782608696,0.84
f1-score,0.5,0.9047619047619047,0.84,0.7023809523809523,0.8723809523809523
support,2.0,23.0,0.84,25.0,25.0
