,0,1,accuracy,macro avg,weighted avg
precision,0.0,0.8863636363636364,0.8666666666666667,0.4431818181818182,0.7878787878787878
recall,0.0,0.975,0.8666666666666667,0.4875,0.8666666666666667
f1-score,0.0,0.9285714285714285,0.8666666666666667,0.46428571428571425,0.8253968253968254
support,5.0,40.0,0.8666666666666667,45.0,45.0
