,0,1,accuracy,macro avg,weighted avg
precision,0.0,0.8461538461538461,0.8461538461538461,0.4230769230769231,0.7159763313609468
recall,0.0,1.0,0.8461538461538461,0.5,0.8461538461538461
f1-score,0.0,0.9166666666666666,0.8461538461538461,0.4583333333333333,0.7756410256410255
support,4.0,22.0,0.8461538461538461,26.0,26.0
