,0,1,accuracy,macro avg,weighted avg
precision,0.521505376344086,0.9466403162055336,0.8323699421965318,0.7340728462748098,0.870460066866199
recall,0.782258064516129,0.8433098591549296,0.8323699421965318,0.8127839618355293,0.8323699421965318
f1-score,0.6258064516129033,0.8919925512104283,0.8323699421965318,0.7588995014116657,0.8442944639993111
support,124.0,568.0,0.8323699421965318,692.0,692.0
