,0,1,accuracy,macro avg,weighted avg
precision,0.7473684210526316,0.9112227805695142,0.888728323699422,0.8292956008110729,0.8818615947601306
recall,0.5725806451612904,0.9577464788732394,0.888728323699422,0.7651635620172649,0.888728323699422
f1-score,0.6484018264840182,0.9339055793991415,0.888728323699422,0.7911537029415798,0.8827459473738882
support,124.0,568.0,0.888728323699422,692.0,692.0
