,0,1,accuracy,macro avg,weighted avg
precision,0.6728971962616822,0.9111111111111111,0.8742774566473989,0.7920041536863967,0.868425380704566
recall,0.5806451612903226,0.9383802816901409,0.8742774566473989,0.7595127214902317,0.8742774566473989
f1-score,0.6233766233766234,0.9245446660884649,0.8742774566473989,0.7739606447325441,0.870578138203684
support,124.0,568.0,0.8742774566473989,692.0,692.0
