,0,1,accuracy,macro avg,weighted avg
precision,0.0,0.9555555555555556,0.9555555555555556,0.4777777777777778,0.9130864197530865
recall,0.0,1.0,0.9555555555555556,0.5,0.9555555555555556
f1-score,0.0,0.9772727272727273,0.9555555555555556,0.48863636363636365,0.9338383838383838
support,2.0,43.0,0.9555555555555556,45.0,45.0
