,0,1,accuracy,macro avg,weighted avg
precision,0.42424242424242425,0.7671232876712328,0.660377358490566,0.5956828559568286,0.6668468087439399
recall,0.45161290322580644,0.7466666666666667,0.660377358490566,0.5991397849462365,0.660377358490566
f1-score,0.4375,0.7567567567567568,0.660377358490566,0.5971283783783784,0.6633892146863845
support,31.0,75.0,0.660377358490566,106.0,106.0
