,0,1,accuracy,macro avg,weighted avg
precision,0.5714285714285714,0.7272727272727273,0.7169811320754716,0.6493506493506493,0.6816956628277383
recall,0.12903225806451613,0.96,0.7169811320754716,0.544516129032258,0.7169811320754716
f1-score,0.2105263157894737,0.8275862068965517,0.7169811320754716,0.5190562613430127,0.6471252953463685
support,31.0,75.0,0.7169811320754716,106.0,106.0
