,0,1,accuracy,macro avg,weighted avg
precision,0.5806451612903226,0.8266666666666667,0.7547169811320755,0.7036559139784946,0.7547169811320755
recall,0.5806451612903226,0.8266666666666667,0.7547169811320755,0.7036559139784946,0.7547169811320755
f1-score,0.5806451612903226,0.8266666666666667,0.7547169811320755,0.7036559139784946,0.7547169811320755
support,31.0,75.0,0.7547169811320755,106.0,106.0
