,0,1,accuracy,macro avg,weighted avg
precision,0.8181818181818182,0.9278350515463918,0.9104046242774566,0.873008434864105,0.9069185388236696
recall,0.6818181818181818,0.9642857142857143,0.9104046242774566,0.823051948051948,0.9104046242774566
f1-score,0.7438016528925621,0.9457092819614712,0.9104046242774566,0.8447554674270166,0.9071951099425462
support,66.0,280.0,0.9104046242774566,346.0,346.0
