,0,1,accuracy,macro avg,weighted avg
precision,0.6455696202531646,0.9438202247191011,0.8757225433526011,0.7946949224861328,0.8869284909192404
recall,0.7727272727272727,0.9,0.8757225433526011,0.8363636363636364,0.8757225433526011
f1-score,0.7034482758620689,0.9213893967093236,0.8757225433526011,0.8124188362856963,0.8798168129638935
support,66.0,280.0,0.8757225433526011,346.0,346.0
