,0,1,accuracy,macro avg,weighted avg
precision,0.6538461538461539,0.9440298507462687,0.8786127167630058,0.7989380022962113,0.8886768912219694
recall,0.7727272727272727,0.9035714285714286,0.8786127167630058,0.8381493506493507,0.8786127167630058
f1-score,0.7083333333333333,0.9233576642335767,0.8786127167630058,0.8158454987834549,0.8823414623855533
support,66.0,280.0,0.8786127167630058,346.0,346.0
