,0,1,accuracy,macro avg,weighted avg
precision,0.9411764705882353,0.9152542372881356,0.9210526315789473,0.9282153539381854,0.9224169596473737
recall,0.7619047619047619,0.9818181818181818,0.9210526315789473,0.8718614718614719,0.9210526315789473
f1-score,0.8421052631578947,0.9473684210526316,0.9210526315789473,0.8947368421052632,0.9182825484764542
support,21.0,55.0,0.9210526315789473,76.0,76.0
