,0,1,accuracy,macro avg,weighted avg
precision,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4444444444444444
recall,0.0,1.0,0.6666666666666666,0.5,0.6666666666666666
f1-score,0.0,0.8,0.6666666666666666,0.4,0.5333333333333333
support,2.0,4.0,0.6666666666666666,6.0,6.0
