,0,1,accuracy,macro avg,weighted avg
precision,0.6666666666666666,1.0,0.8333333333333334,0.8333333333333333,0.8888888888888888
recall,1.0,0.75,0.8333333333333334,0.875,0.8333333333333334
f1-score,0.8,0.8571428571428571,0.8333333333333334,0.8285714285714285,0.8380952380952381
support,2.0,4.0,0.8333333333333334,6.0,6.0
