,0,1,accuracy,macro avg,weighted avg
precision,1.0,0.8,0.8333333333333334,0.9,0.8666666666666667
recall,0.5,1.0,0.8333333333333334,0.75,0.8333333333333334
f1-score,0.6666666666666666,0.888888888888889,0.8333333333333334,0.7777777777777778,0.8148148148148149
support,2.0,4.0,0.8333333333333334,6.0,6.0
