,0,1,accuracy,macro avg,weighted avg
precision,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8947368421052632
recall,0.7391304347826086,0.9622641509433962,0.8947368421052632,0.8506972928630024,0.8947368421052632
f1-score,0.8095238095238095,0.9272727272727272,0.8947368421052632,0.8683982683982684,0.8916381863750285
support,23.0,53.0,0.8947368421052632,76.0,76.0
