,0,1,accuracy,macro avg,weighted avg
precision,0.8,0.9107142857142857,0.881578947368421,0.8553571428571429,0.8801221804511279
recall,0.7619047619047619,0.9272727272727272,0.881578947368421,0.8445887445887446,0.881578947368421
f1-score,0.7804878048780488,0.918918918918919,0.881578947368421,0.8497033618984839,0.8806682163549941
support,21.0,55.0,0.881578947368421,76.0,76.0
