,0,1,accuracy,macro avg,weighted avg
precision,0.8085106382978723,0.919732441471572,0.9046242774566474,0.8641215398847222,0.8998025229837994
recall,0.6129032258064516,0.9683098591549296,0.9046242774566474,0.7906065424806906,0.9046242774566474
f1-score,0.6972477064220183,0.9433962264150945,0.9046242774566474,0.8203219664185564,0.8992886881504393
support,124.0,568.0,0.9046242774566474,692.0,692.0
