,0,1,accuracy,macro avg,weighted avg
precision,0.7047619047619048,0.9148211243611585,0.8829479768786127,0.8097915145615316,0.8771804549531997
recall,0.5967741935483871,0.9454225352112676,0.8829479768786127,0.7710983643798274,0.8829479768786127
f1-score,0.646288209606987,0.92987012987013,0.8829479768786127,0.7880791697385585,0.8790548724819368
support,124.0,568.0,0.8829479768786127,692.0,692.0
