,0,1,accuracy,macro avg,weighted avg
precision,0.71875,0.9077181208053692,0.8815028901734104,0.8132340604026846,0.8738567812390892
recall,0.5564516129032258,0.9524647887323944,0.8815028901734104,0.75445820081781,0.8815028901734104
f1-score,0.6272727272727272,0.9295532646048111,0.8815028901734104,0.7784129959387691,0.8753873879730504
support,124.0,568.0,0.8815028901734104,692.0,692.0
