,0,1,accuracy,macro avg,weighted avg
precision,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5555555555555555
recall,0.5,0.5,0.5,0.5,0.5
f1-score,0.4,0.5714285714285715,0.5,0.48571428571428577,0.5142857142857143
support,2.0,4.0,0.5,6.0,6.0
