,0,1,accuracy,macro avg,weighted avg
precision,1.0,0.5,0.6666666666666666,0.75,0.8333333333333334
recall,0.5,1.0,0.6666666666666666,0.75,0.6666666666666666
f1-score,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
support,4.0,2.0,0.6666666666666666,6.0,6.0
