,0,1,accuracy,macro avg,weighted avg
precision,0.0,0.9523809523809523,0.8888888888888888,0.47619047619047616,0.91005291005291
recall,0.0,0.9302325581395349,0.8888888888888888,0.46511627906976744,0.8888888888888888
f1-score,0.0,0.9411764705882352,0.8888888888888888,0.4705882352941176,0.899346405228758
support,2.0,43.0,0.8888888888888888,45.0,45.0
