,0,1,accuracy,macro avg,weighted avg
precision,0.5333333333333333,0.7472527472527473,0.7169811320754716,0.6402930402930402,0.6846914092197111
recall,0.25806451612903225,0.9066666666666666,0.7169811320754716,0.5823655913978494,0.7169811320754716
f1-score,0.34782608695652173,0.8192771084337349,0.7169811320754716,0.5835515976951283,0.6813999229073802
support,31.0,75.0,0.7169811320754716,106.0,106.0
