,0,1,accuracy,macro avg,weighted avg
precision,0.47619047619047616,0.7529411764705882,0.6981132075471698,0.6145658263305322,0.6720046509169705
recall,0.3225806451612903,0.8533333333333334,0.6981132075471698,0.5879569892473119,0.6981132075471698
f1-score,0.3846153846153846,0.7999999999999999,0.6981132075471698,0.5923076923076922,0.6785195936139332
support,31.0,75.0,0.6981132075471698,106.0,106.0
