,0,1,accuracy,macro avg,weighted avg
precision,0.48148148148148145,0.7721518987341772,0.6981132075471698,0.6268166901078294,0.6871445125565021
recall,0.41935483870967744,0.8133333333333334,0.6981132075471698,0.6163440860215054,0.6981132075471698
f1-score,0.4482758620689655,0.7922077922077922,0.6981132075471698,0.6202418271383789,0.6916239258464373
support,31.0,75.0,0.6981132075471698,106.0,106.0
