,0,1,accuracy,macro avg,weighted avg
precision,0.40625,0.7567567567567568,0.6509433962264151,0.5815033783783784,0.6542500637429883
recall,0.41935483870967744,0.7466666666666667,0.6509433962264151,0.583010752688172,0.6509433962264151
f1-score,0.4126984126984127,0.7516778523489932,0.6509433962264151,0.5821881325237029,0.6525423558474083
support,31.0,75.0,0.6509433962264151,106.0,106.0
