,0,1,accuracy,macro avg,weighted avg
precision,0.625,0.7346938775510204,0.7264150943396226,0.6798469387755102,0.7026135926068541
recall,0.16129032258064516,0.96,0.7264150943396226,0.5606451612903226,0.7264150943396226
f1-score,0.2564102564102564,0.8323699421965318,0.7264150943396226,0.5443900993033941,0.6639289020137531
support,31.0,75.0,0.7264150943396226,106.0,106.0
