,0,1,accuracy,macro avg,weighted avg
precision,0.0,0.9347826086956522,0.8958333333333334,0.4673913043478261,0.876358695652174
recall,0.0,0.9555555555555556,0.8958333333333334,0.4777777777777778,0.8958333333333334
f1-score,0.0,0.945054945054945,0.8958333333333334,0.4725274725274725,0.885989010989011
support,3.0,45.0,0.8958333333333334,48.0,48.0
