,0,1,accuracy,macro avg,weighted avg
precision,0.6666666666666666,0.7613636363636364,0.7452830188679245,0.7140151515151515,0.7318825042881647
recall,0.36363636363636365,0.9178082191780822,0.7452830188679245,0.6407222914072229,0.7452830188679245
f1-score,0.4705882352941177,0.8322981366459626,0.7452830188679245,0.6514431859700401,0.7196903371685015
support,33.0,73.0,0.7452830188679245,106.0,106.0
