,0,1,accuracy,macro avg,weighted avg
precision,0.75,0.9090909090909091,0.8846153846153846,0.8295454545454546,0.8784965034965034
recall,0.6,0.9523809523809523,0.8846153846153846,0.7761904761904761,0.8846153846153846
f1-score,0.6666666666666665,0.9302325581395349,0.8846153846153846,0.7984496124031006,0.8795468097793678
support,5.0,21.0,0.8846153846153846,26.0,26.0
