,0,1,accuracy,macro avg,weighted avg
precision,0.0,0.9361702127659575,0.9166666666666666,0.46808510638297873,0.8776595744680851
recall,0.0,0.9777777777777777,0.9166666666666666,0.4888888888888889,0.9166666666666666
f1-score,0.0,0.9565217391304347,0.9166666666666666,0.47826086956521735,0.8967391304347826
support,3.0,45.0,0.9166666666666666,48.0,48.0
