,0,1,accuracy,macro avg,weighted avg
precision,0.8260869565217391,0.9245283018867925,0.8947368421052632,0.8753076292042659,0.8947368421052632
recall,0.8260869565217391,0.9245283018867925,0.8947368421052632,0.8753076292042659,0.8947368421052632
f1-score,0.8260869565217391,0.9245283018867925,0.8947368421052632,0.8753076292042659,0.8947368421052632
support,23.0,53.0,0.8947368421052632,76.0,76.0
