,0,1,accuracy,macro avg,weighted avg
precision,1.0,0.9016393442622951,0.9210526315789473,0.9508196721311475,0.9288179465056082
recall,0.7142857142857143,1.0,0.9210526315789473,0.8571428571428572,0.9210526315789473
f1-score,0.8333333333333333,0.9482758620689655,0.9210526315789473,0.8908045977011494,0.9165154264972778
support,21.0,55.0,0.9210526315789473,76.0,76.0
