,0,1,accuracy,macro avg,weighted avg
precision,0.56,0.7901234567901234,0.7358490566037735,0.6750617283950617,0.7228232005590496
recall,0.45161290322580644,0.8533333333333334,0.7358490566037735,0.6524731182795699,0.7358490566037735
f1-score,0.5,0.8205128205128205,0.7358490566037735,0.6602564102564102,0.72677793904209
support,31.0,75.0,0.7358490566037735,106.0,106.0
