,0,1,accuracy,macro avg,weighted avg
precision,0.6666666666666666,0.95,0.8846153846153846,0.8083333333333333,0.8955128205128204
recall,0.8,0.9047619047619048,0.8846153846153846,0.8523809523809525,0.8846153846153846
f1-score,0.7272727272727272,0.9268292682926829,0.8846153846153846,0.827050997782705,0.8884530104042299
support,5.0,21.0,0.8846153846153846,26.0,26.0
