,0,1,accuracy,macro avg,weighted avg
precision,0.4,0.8571428571428571,0.7692307692307693,0.6285714285714286,0.7692307692307693
recall,0.4,0.8571428571428571,0.7692307692307693,0.6285714285714286,0.7692307692307693
f1-score,0.4000000000000001,0.8571428571428571,0.7692307692307693,0.6285714285714286,0.7692307692307693
support,5.0,21.0,0.7692307692307693,26.0,26.0
