,0,1,accuracy,macro avg,weighted avg
precision,0.8666666666666667,0.8688524590163934,0.868421052631579,0.86775956284153,0.868248490077653
recall,0.6190476190476191,0.9636363636363636,0.868421052631579,0.7913419913419913,0.868421052631579
f1-score,0.7222222222222222,0.9137931034482758,0.868421052631579,0.8180076628352491,0.8608590441621293
support,21.0,55.0,0.868421052631579,76.0,76.0
