,0,1,accuracy,macro avg,weighted avg
precision,0.7619047619047619,0.9090909090909091,0.868421052631579,0.8354978354978355,0.868421052631579
recall,0.7619047619047619,0.9090909090909091,0.868421052631579,0.8354978354978355,0.868421052631579
f1-score,0.7619047619047619,0.9090909090909091,0.868421052631579,0.8354978354978355,0.868421052631579
support,21.0,55.0,0.868421052631579,76.0,76.0
