,0,1,accuracy,macro avg,weighted avg
precision,0.7368421052631579,0.8771929824561403,0.8421052631578947,0.8070175438596491,0.8384118190212373
recall,0.6666666666666666,0.9090909090909091,0.8421052631578947,0.7878787878787878,0.8421052631578947
f1-score,0.7,0.8928571428571428,0.8421052631578947,0.7964285714285714,0.8395676691729322
support,21.0,55.0,0.8421052631578947,76.0,76.0
