,0,1,accuracy,macro avg,weighted avg
precision,0.7142857142857143,0.8982758620689655,0.8684971098265896,0.80628078817734,0.8613183034824454
recall,0.5755395683453237,0.9421338155515371,0.8684971098265896,0.7588366919484304,0.8684971098265896
f1-score,0.6374501992031872,0.9196822594880847,0.8684971098265896,0.7785662293456359,0.8629911375522454
support,139.0,553.0,0.8684971098265896,692.0,692.0
