,0,1,accuracy,macro avg,weighted avg
precision,0.6776859504132231,0.9001751313485113,0.861271676300578,0.7889305408808672,0.8554843854670011
recall,0.5899280575539568,0.9294755877034359,0.861271676300578,0.7597018226286963,0.861271676300578
f1-score,0.6307692307692309,0.9145907473309608,0.861271676300578,0.7726799890500958,0.8575803559984746
support,139.0,553.0,0.861271676300578,692.0,692.0
