,0,1,accuracy,macro avg,weighted avg
precision,0.7010309278350515,0.880672268907563,0.8554913294797688,0.7908515983713073,0.8445882423048476
recall,0.4892086330935252,0.9475587703435805,0.8554913294797688,0.7183837017185528,0.8554913294797688
f1-score,0.5762711864406779,0.9128919860627178,0.8554913294797688,0.7445815862516978,0.8452759583929729
support,139.0,553.0,0.8554913294797688,692.0,692.0
