,0,1,accuracy,macro avg,weighted avg
precision,0.6746031746031746,0.9045936395759717,0.8627167630057804,0.7895984070895732,0.858396132883459
recall,0.6115107913669064,0.9258589511754068,0.8627167630057804,0.7686848712711567,0.8627167630057804
f1-score,0.6415094339622641,0.9151027703306522,0.8627167630057804,0.7783061021464581,0.860146883401164
support,139.0,553.0,0.8627167630057804,692.0,692.0
