,0,1,accuracy,macro avg,weighted avg
precision,0.7319587628865979,0.8857142857142857,0.8641618497109826,0.8088365243004418,0.8548298671116143
recall,0.5107913669064749,0.9529837251356239,0.8641618497109826,0.7318875460210494,0.8641618497109826
f1-score,0.6016949152542372,0.9181184668989547,0.8641618497109826,0.7599066910765959,0.8545594008893944
support,139.0,553.0,0.8641618497109826,692.0,692.0
