,0,1,accuracy,macro avg,weighted avg
precision,0.7238095238095238,0.8926746166950597,0.8670520231213873,0.8082420702522917,0.8587551832975314
recall,0.5467625899280576,0.9475587703435805,0.8670520231213873,0.747160680135819,0.8670520231213873
f1-score,0.6229508196721312,0.9192982456140351,0.8670520231213873,0.7711245326430831,0.8597718117904446
support,139.0,553.0,0.8670520231213873,692.0,692.0
